id,sexo,nascimento_anomes,data_nascimento
aluno_0162031,F,2018-12,
aluno_0162032,F,2018-07,
aluno_0162033,F,2020-02,
aluno_0162034,F,2019-08,
aluno_0162035,F,2020-09,
aluno_0162036,F,2019-02,
aluno_0162037,F,2020-02,
aluno_0162038,F,2018-02,
aluno_0162039,F,2018-08,
aluno_0162040,F,2019-02,
aluno_0162041,F,2021-07,
aluno_0162042,F,2017-04,
aluno_0162043,F,2019-06,
aluno_0162044,F,2018-04,
aluno_0162045,F,2021-05,
aluno_0162046,F,2022-03,
aluno_0162047,F,2019-09,
aluno_0162048,F,2020-12,
aluno_0162049,F,2020-08,
aluno_0162050,F,2019-10,
aluno_0162051,F,2017-05,
aluno_0162052,F,2018-04,
aluno_0162053,F,2020-07,
aluno_0162054,F,2019-09,
aluno_0162055,F,2018-03,
aluno_0162056,F,2020-02,
aluno_0162057,F,2019-11,
aluno_0162058,F,2019-11,
aluno_0162059,F,2020-08,
aluno_0162060,F,2017-05,
aluno_0162061,F,2019-10,
aluno_0162062,F,2020-05,
aluno_0162063,F,2017-10,
aluno_0162064,F,2020-01,
aluno_0162065,F,2018-04,
aluno_0162066,F,2020-03,
aluno_0162067,F,2018-11,
aluno_0162068,F,2018-08,
aluno_0162069,F,2019-02,
aluno_0162070,F,2021-06,
aluno_0162071,F,2019-03,
aluno_0162072,F,2017-06,
aluno_0162073,F,2020-02,
aluno_0162074,F,2019-12,
aluno_0162075,F,2019-07,
aluno_0162076,M,2019-12,
aluno_0162077,F,2019-12,
aluno_0162078,F,2020-01,
aluno_0162079,F,2017-05,
aluno_0162080,F,2021-06,
aluno_0162081,F,2018-07,
aluno_0162082,F,2018-08,
aluno_0162083,F,2017-08,
aluno_0162084,F,2018-07,
aluno_0162085,F,2018-12,
aluno_0162086,F,2020-06,
aluno_0162087,F,2020-02,
aluno_0162088,F,2018-09,
aluno_0162089,F,2020-11,
aluno_0162090,F,2021-05,
aluno_0162091,F,2018-05,
aluno_0162092,F,2019-04,
aluno_0162093,F,2018-11,
aluno_0162094,F,2021-06,
aluno_0162095,F,2020-04,
aluno_0162096,F,2020-05,
aluno_0162097,F,2020-09,
aluno_0162098,F,2019-05,
aluno_0162099,F,2018-05,
aluno_0162100,F,2018-11,
aluno_0162101,F,2019-06,
aluno_0162102,F,2019-04,
aluno_0162103,F,2019-05,
aluno_0162104,F,2018-06,
aluno_0162105,F,2020-11,
aluno_0162106,M,2020-05,
aluno_0162107,F,2019-04,
aluno_0162108,F,2018-09,
aluno_0162109,F,2020-04,
aluno_0162110,F,2020-05,
aluno_0162111,F,2018-05,
aluno_0162112,M,2019-05,
aluno_0162113,M,2020-05,
aluno_0162114,F,2017-06,
aluno_0162115,F,2019-06,
aluno_0162116,F,2020-09,
aluno_0162117,F,2020-09,
aluno_0162118,F,2019-06,
aluno_0162119,F,2017-05,
aluno_0162120,F,2018-09,
aluno_0162121,F,2019-02,
aluno_0162122,F,2021-07,
aluno_0162123,F,2020-01,
aluno_0162124,F,2018-11,
aluno_0162125,F,2018-06,
aluno_0162126,F,2021-03,
aluno_0162127,F,2019-01,
aluno_0162128,F,2020-05,
aluno_0162129,F,2020-02,
aluno_0162130,F,2020-12,
aluno_0162131,F,2019-09,
aluno_0162132,F,2019-05,
aluno_0162133,F,2019-08,
aluno_0162134,F,2020-03,
aluno_0162135,F,2018-05,
aluno_0162136,F,2020-09,
aluno_0162137,F,2018-08,
aluno_0162138,F,2018-11,
aluno_0162139,F,2020-04,
aluno_0162140,F,2019-04,
aluno_0162141,F,2020-07,
aluno_0162142,F,2018-01,
aluno_0162143,F,2018-03,
aluno_0162144,F,2018-06,
aluno_0162145,F,2019-05,
aluno_0162146,F,2018-05,
aluno_0162147,F,2020-07,
aluno_0162148,F,2018-02,
aluno_0162149,F,2017-05,
aluno_0162150,F,2018-10,
aluno_0162151,F,2017-10,
aluno_0162152,F,2019-04,
aluno_0162153,F,2020-01,
aluno_0162154,F,2018-11,
aluno_0162155,F,2019-01,
aluno_0162156,F,2020-04,
aluno_0162157,F,2020-03,
aluno_0162158,F,2020-05,
aluno_0162159,F,2019-02,
aluno_0162160,F,2019-06,
aluno_0162161,F,2018-02,
aluno_0162162,M,2018-02,
aluno_0162163,F,2018-09,
aluno_0162164,F,2018-09,
aluno_0162165,F,2019-11,
aluno_0162166,F,2020-11,
aluno_0162167,F,2019-03,
aluno_0162168,F,2019-03,
aluno_0162169,F,2019-03,
aluno_0162170,F,2019-01,
aluno_0162171,F,2020-01,
aluno_0162172,M,2019-10,
aluno_0162173,F,2020-06,
aluno_0162174,F,2021-03,
aluno_0162175,F,2019-03,
aluno_0162176,F,2020-12,
aluno_0162177,F,2017-11,
aluno_0162178,F,2018-07,
aluno_0162179,F,2021-04,
aluno_0162180,F,2019-02,
aluno_0162181,F,2020-01,
aluno_0162182,F,2018-03,
aluno_0162183,F,2018-09,
aluno_0162184,F,2019-09,
aluno_0162185,F,2018-08,
aluno_0162186,F,2019-12,
aluno_0162187,F,2019-12,
aluno_0162188,F,2017-12,
aluno_0162189,F,2019-08,
aluno_0162190,M,2020-03,
aluno_0162191,F,2019-06,
aluno_0162192,F,2019-03,
aluno_0162193,F,2019-09,
aluno_0162194,F,2017-05,
aluno_0162195,F,2020-02,
aluno_0162196,F,2021-04,
aluno_0162197,F,2018-01,
aluno_0162198,F,2019-10,
aluno_0162199,F,2020-11,
aluno_0162200,F,2019-06,
aluno_0162201,F,2019-01,
aluno_0162202,F,2018-07,
aluno_0162203,F,2018-06,
aluno_0162204,F,2018-04,
aluno_0162205,F,2020-06,
aluno_0162206,F,2019-12,
aluno_0162207,F,2020-01,
aluno_0162208,F,2020-01,
aluno_0162209,F,2019-03,
aluno_0162210,F,2018-11,
aluno_0162211,F,2018-12,
aluno_0162212,F,2017-08,
aluno_0162213,F,2019-04,
aluno_0162214,F,2019-07,
aluno_0162215,F,2019-07,
aluno_0162216,F,2020-01,
aluno_0162217,F,2020-05,
aluno_0162218,F,2020-12,
aluno_0162219,F,2018-01,
aluno_0162220,F,2020-04,
aluno_0162221,F,2020-02,
aluno_0162222,F,2019-12,
aluno_0162223,F,2021-04,
aluno_0162224,F,2020-04,
aluno_0162225,F,2019-11,
aluno_0162226,F,2020-09,
aluno_0162227,F,2018-06,
aluno_0162228,F,2020-03,
aluno_0162229,F,2017-09,
aluno_0162230,F,2020-12,
aluno_0162231,F,2019-01,
aluno_0162232,F,2020-05,
aluno_0162233,F,2020-11,
aluno_0162234,F,2018-01,
aluno_0162235,F,2019-12,
aluno_0162236,F,2020-05,
aluno_0162237,F,2017-11,
aluno_0162238,F,2020-01,
aluno_0162239,F,2020-04,
aluno_0162240,F,2019-07,
aluno_0162241,F,2018-03,
aluno_0162242,F,2019-11,
aluno_0162243,F,2018-02,
aluno_0162244,F,2019-08,
aluno_0162245,F,2021-02,
aluno_0162246,F,2017-11,
aluno_0162247,F,2018-08,
aluno_0162248,F,2017-09,
aluno_0162249,F,2019-05,
aluno_0162250,F,2019-09,
aluno_0162251,F,2019-02,
aluno_0162252,F,2020-03,
aluno_0162253,F,2018-11,
aluno_0162254,F,2020-04,
aluno_0162255,F,2018-12,
aluno_0162256,F,2019-12,
aluno_0162257,F,2020-02,
aluno_0162258,F,2020-01,
aluno_0162259,F,2019-09,
aluno_0162260,F,2019-07,
aluno_0162261,F,2018-10,
aluno_0162262,F,2020-12,
aluno_0162263,F,2018-06,
aluno_0162264,F,2019-03,
aluno_0162265,M,2019-07,
aluno_0162266,F,2020-06,
aluno_0162267,F,2020-03,
aluno_0162268,F,2019-08,
aluno_0162269,F,2019-10,
aluno_0162270,M,2019-01,
aluno_0162271,F,2020-07,
aluno_0162272,F,2018-07,
aluno_0162273,F,2017-12,
aluno_0162274,F,2020-09,
aluno_0162275,F,2017-10,
aluno_0162276,F,2018-04,
aluno_0162277,F,2017-05,
aluno_0162278,F,2019-04,
aluno_0162279,F,2017-07,
aluno_0162280,F,2018-07,
aluno_0162281,F,2019-08,
aluno_0162282,F,2017-09,
aluno_0162283,F,2018-12,
aluno_0162284,F,2020-02,
aluno_0162285,F,2018-06,
aluno_0162286,F,2020-04,
aluno_0162287,M,2018-04,
aluno_0162288,F,2018-07,
aluno_0162289,F,2019-05,
aluno_0162290,F,2021-10,
aluno_0162291,F,2019-04,
aluno_0162292,F,2018-05,
aluno_0162293,F,2018-06,
aluno_0162294,F,2017-12,
aluno_0162295,F,2018-04,
aluno_0162296,F,2020-11,
aluno_0162297,F,2020-09,
aluno_0162298,F,2017-11,
aluno_0162299,F,2019-02,
aluno_0162300,F,2019-08,
aluno_0162301,F,2018-10,
aluno_0162302,F,2018-09,
aluno_0162303,F,2019-05,
aluno_0162304,F,2019-01,
aluno_0162305,F,2017-10,
aluno_0162306,F,2019-07,
aluno_0162307,F,2018-04,
aluno_0162308,F,2019-12,
aluno_0162309,F,2019-03,
aluno_0162310,F,2018-03,
aluno_0162311,F,2020-07,
aluno_0162312,F,2017-06,
aluno_0162313,F,2019-11,
aluno_0162314,F,2019-01,
aluno_0162315,F,2019-12,
aluno_0162316,F,2020-11,
aluno_0162317,F,2018-03,
aluno_0162318,F,2019-02,
aluno_0162319,F,2019-09,
aluno_0162320,F,2019-01,
aluno_0162321,F,2017-06,
aluno_0162322,F,2019-02,
aluno_0162323,F,2019-02,
aluno_0162324,F,2017-08,
aluno_0162325,F,2020-03,
aluno_0162326,F,2021-01,
aluno_0162327,F,2019-01,
aluno_0162328,F,2017-10,
aluno_0162329,F,2018-02,
aluno_0162330,F,2019-12,
aluno_0162331,F,2018-06,
aluno_0162332,F,2019-05,
aluno_0162333,F,2021-02,
aluno_0162334,F,2020-04,
aluno_0162335,F,2018-03,
aluno_0162336,F,2018-10,
aluno_0162337,F,2018-10,
aluno_0162338,F,2017-08,
aluno_0162339,F,2019-08,
aluno_0162340,F,2019-10,
aluno_0162341,F,2020-04,
aluno_0162342,F,2018-02,
aluno_0162343,F,2017-09,
aluno_0162344,F,2020-05,
aluno_0162345,F,2018-11,
aluno_0162346,F,2021-02,
aluno_0162347,F,2020-01,
aluno_0162348,F,2018-02,
aluno_0162349,F,2019-08,
aluno_0162350,F,2020-09,
aluno_0162351,F,2019-09,
aluno_0162352,F,2019-12,
aluno_0162353,F,2019-03,
aluno_0162354,F,2018-07,
aluno_0162355,F,2020-08,
aluno_0162356,F,2019-02,
aluno_0162357,F,2017-04,
aluno_0162358,F,2021-02,
aluno_0162359,F,2021-03,
aluno_0162360,F,2022-07,
aluno_0162361,F,2018-03,
aluno_0162362,F,2021-02,
aluno_0162363,F,2019-07,
aluno_0162364,F,2019-07,
aluno_0162365,F,2019-09,
aluno_0162366,F,2020-05,
aluno_0162367,F,2020-03,
aluno_0162368,F,2018-09,
aluno_0162369,F,2020-02,
aluno_0162370,F,2018-06,
aluno_0162371,F,2018-08,
aluno_0162372,F,2021-04,
aluno_0162373,F,2018-10,
aluno_0162374,F,2021-02,
aluno_0162375,F,2020-07,
aluno_0162376,F,2019-07,
aluno_0162377,F,2019-03,
aluno_0162378,F,2017-12,
aluno_0162379,F,2018-04,
aluno_0162380,F,2018-08,
aluno_0162381,F,2019-12,
aluno_0162382,F,2017-11,
aluno_0162383,F,2020-04,
aluno_0162384,F,2019-02,
aluno_0162385,F,2020-07,
aluno_0162386,F,2018-06,
aluno_0162387,F,2021-03,
aluno_0162388,F,2017-04,
aluno_0162389,F,2017-12,
aluno_0162390,F,2020-04,
aluno_0162391,F,2020-06,
aluno_0162392,F,2021-03,
aluno_0162393,F,2018-06,
aluno_0162394,F,2020-04,
aluno_0162395,F,2018-06,
aluno_0162396,F,2018-07,
aluno_0162397,F,2018-12,
aluno_0162398,F,2017-10,
aluno_0162399,F,2019-09,
aluno_0162400,F,2020-05,
aluno_0162401,F,2018-03,
aluno_0162402,F,2021-08,
aluno_0162403,F,2017-05,
aluno_0162404,F,2018-08,
aluno_0162405,F,2019-10,
aluno_0162406,F,2018-04,
aluno_0162407,F,2019-08,
aluno_0162408,F,2018-12,
aluno_0162409,F,2022-04,
aluno_0162410,F,2019-11,
aluno_0162411,F,2019-04,
aluno_0162412,F,2017-05,
aluno_0162413,F,2018-06,
aluno_0162414,F,2018-09,
aluno_0162415,F,2020-10,
aluno_0162416,F,2019-06,
aluno_0162417,F,2018-12,
aluno_0162418,F,2017-09,
aluno_0162419,F,2017-06,
aluno_0162420,F,2019-03,
aluno_0162421,F,2019-03,
aluno_0162422,F,2020-04,
aluno_0162423,F,2019-05,
aluno_0162424,F,2020-01,
aluno_0162425,F,2018-03,
aluno_0162426,F,2020-02,
aluno_0162427,F,2020-06,
aluno_0162428,F,2019-02,
aluno_0162429,F,2019-01,
aluno_0162430,M,2020-03,
aluno_0162431,F,2019-03,
aluno_0162432,F,2019-02,
aluno_0162433,F,2018-06,
aluno_0162434,F,2020-10,
aluno_0162435,F,2019-05,
aluno_0162436,F,2018-06,
aluno_0162437,F,2019-05,
aluno_0162438,F,2019-07,
aluno_0162439,F,2018-03,
aluno_0162440,F,2020-01,
aluno_0162441,F,2021-05,
aluno_0162442,F,2018-07,
aluno_0162443,F,2017-10,
aluno_0162444,F,2020-04,
aluno_0162445,F,2020-02,
aluno_0162446,F,2018-09,
aluno_0162447,M,2017-09,
aluno_0162448,F,2018-05,
aluno_0162449,F,2020-07,
aluno_0162450,F,2018-06,
aluno_0162451,F,2020-04,
aluno_0162452,F,2020-04,
aluno_0162453,F,2019-08,
aluno_0162454,F,2019-07,
aluno_0162455,F,2019-08,
aluno_0162456,F,2019-10,
aluno_0162457,F,2018-06,
aluno_0162458,F,2017-10,
aluno_0162459,F,2017-12,
aluno_0162460,F,2021-03,
aluno_0162461,F,2017-04,
aluno_0162462,F,2020-04,
aluno_0162463,F,2018-03,
aluno_0162464,F,2019-12,
aluno_0162465,F,2018-09,
aluno_0162466,F,2021-04,
aluno_0162467,F,2019-11,
aluno_0162468,F,2020-04,
aluno_0162469,F,2019-06,
aluno_0162470,F,2020-11,
aluno_0162471,M,2018-03,
aluno_0162472,F,2021-04,
aluno_0162473,F,2017-06,
aluno_0162474,F,2021-03,
aluno_0162475,F,2019-06,
aluno_0162476,F,2019-04,
aluno_0162477,F,2017-08,
aluno_0162478,F,2019-06,
aluno_0162479,F,2019-09,
aluno_0162480,F,2017-11,
aluno_0162481,F,2018-05,
aluno_0162482,F,2018-04,
aluno_0162483,F,2019-07,
aluno_0162484,F,2020-08,
aluno_0162485,F,2018-11,
aluno_0162486,F,2018-08,
aluno_0162487,F,2020-03,
aluno_0162488,F,2018-09,
aluno_0162489,F,2020-08,
aluno_0162490,F,2019-08,
aluno_0162491,F,2018-01,
aluno_0162492,F,2019-05,
aluno_0162493,F,2022-03,
aluno_0162494,F,2018-08,
aluno_0162495,F,2017-08,
aluno_0162496,F,2021-03,
aluno_0162497,F,2018-12,
aluno_0162498,F,2020-06,
aluno_0162499,F,2018-04,
aluno_0162500,F,2020-12,
aluno_0162501,F,2021-03,
aluno_0162502,F,2020-08,
aluno_0162503,F,2020-10,
aluno_0162504,F,2020-05,
aluno_0162505,F,2020-02,
aluno_0162506,F,2019-05,
aluno_0162507,F,2020-11,
aluno_0162508,F,2020-12,
aluno_0162509,F,2017-12,
aluno_0162510,F,2018-01,
aluno_0162511,F,2019-10,
aluno_0162512,F,2017-12,
aluno_0162513,F,2017-09,
aluno_0162514,F,2020-04,
aluno_0162515,F,2020-02,
aluno_0162516,F,2018-09,
aluno_0162517,F,2019-03,
aluno_0162518,F,2020-02,
aluno_0162519,F,2020-07,
aluno_0162520,F,2020-07,
aluno_0162521,F,2021-05,
aluno_0162522,F,2018-07,
aluno_0162523,F,2020-04,
aluno_0162524,F,2020-04,
aluno_0162525,F,2019-07,
aluno_0162526,F,2018-06,
aluno_0162527,M,2019-10,
aluno_0162528,F,2021-02,
aluno_0162529,F,2019-08,
aluno_0162530,F,2020-04,
aluno_0162531,F,2019-03,
aluno_0162532,F,2019-04,
aluno_0162533,F,2017-11,
aluno_0162534,F,2017-11,
aluno_0162535,F,2018-02,
aluno_0162536,F,2017-09,
aluno_0162537,F,2020-05,
aluno_0162538,F,2020-02,
aluno_0162539,F,2018-08,
aluno_0162540,F,2019-09,
aluno_0162541,M,2019-09,
aluno_0162542,F,2019-05,
aluno_0162543,F,2019-01,
aluno_0162544,F,2020-05,
aluno_0162545,F,2020-10,
aluno_0162546,F,2019-02,
aluno_0162547,F,2017-06,
aluno_0162548,F,2020-05,
aluno_0162549,F,2019-05,
aluno_0162550,F,2019-06,
aluno_0162551,F,2019-11,
aluno_0162552,F,2019-09,
aluno_0162553,F,2020-03,
aluno_0162554,F,2020-10,
aluno_0162555,F,2020-09,
aluno_0162556,F,2019-11,
aluno_0162557,F,2017-08,
aluno_0162558,F,2021-02,
aluno_0162559,F,2018-08,
aluno_0162560,F,2019-07,
aluno_0162561,F,2017-09,
aluno_0162562,M,2020-11,
aluno_0162563,F,2019-05,
aluno_0162564,F,2018-10,
aluno_0162565,F,2018-11,
aluno_0162566,F,2019-02,
aluno_0162567,F,2020-08,
aluno_0162568,F,2017-08,
aluno_0162569,M,2019-03,
aluno_0162570,F,2021-01,
aluno_0162571,F,2020-12,
aluno_0162572,F,2017-12,
aluno_0162573,F,2018-09,
aluno_0162574,F,2019-12,
aluno_0162575,F,2019-12,
aluno_0162576,F,2021-01,
aluno_0162577,F,2020-11,
aluno_0162578,F,2017-07,
aluno_0162579,F,2019-04,
aluno_0162580,F,2020-10,
aluno_0162581,F,2021-02,
aluno_0162582,F,2017-06,
aluno_0162583,F,2017-08,
aluno_0162584,F,2021-03,
aluno_0162585,F,2018-04,
aluno_0162586,F,2020-04,
aluno_0162587,F,2019-08,
aluno_0162588,F,2020-07,
aluno_0162589,F,2021-04,
aluno_0162590,F,2019-05,
aluno_0162591,F,2019-05,
aluno_0162592,F,2019-05,
aluno_0162593,F,2020-12,
aluno_0162594,F,2018-06,
aluno_0162595,F,2020-09,
aluno_0162596,F,2021-05,
aluno_0162597,F,2020-01,
aluno_0162598,F,2018-02,
aluno_0162599,F,2019-07,
aluno_0162600,F,2021-01,
aluno_0162601,F,2018-02,
aluno_0162602,F,2018-02,
aluno_0162603,F,2019-02,
aluno_0162604,F,2017-08,
aluno_0162605,F,2020-03,
aluno_0162606,F,2019-06,
aluno_0162607,F,2020-12,
aluno_0162608,F,2021-02,
aluno_0162609,F,2019-02,
aluno_0162610,F,2020-12,
aluno_0162611,F,2018-07,
aluno_0162612,F,2020-10,
aluno_0162613,F,2019-11,
aluno_0162614,M,2019-03,
aluno_0162615,F,2021-03,
aluno_0162616,F,2020-10,
aluno_0162617,F,2020-01,
aluno_0162618,F,2019-10,
aluno_0162619,F,2019-05,
aluno_0162620,F,2019-07,
aluno_0162621,F,2019-08,
aluno_0162622,F,2018-12,
aluno_0162623,F,2019-02,
aluno_0162624,F,2019-08,
aluno_0162625,F,2019-01,
aluno_0162626,F,2019-05,
aluno_0162627,F,2018-09,
aluno_0162628,F,2018-01,
aluno_0162629,F,2018-07,
aluno_0162630,F,2019-05,
aluno_0162631,F,2018-10,
aluno_0162632,F,2018-10,
aluno_0162633,F,2017-05,
aluno_0162634,M,2018-04,
aluno_0162635,F,2019-09,
aluno_0162636,F,2020-08,
aluno_0162637,F,2017-05,
aluno_0162638,F,2021-09,
aluno_0162639,F,2018-05,
aluno_0162640,F,2020-12,
aluno_0162641,F,2018-11,
aluno_0162642,F,2019-09,
aluno_0162643,F,2019-11,
aluno_0162644,F,2020-08,
aluno_0162645,F,2020-02,
aluno_0162646,F,2020-05,
aluno_0162647,F,2018-11,
aluno_0162648,F,2018-11,
aluno_0162649,F,2017-11,
aluno_0162650,F,2019-12,
aluno_0162651,F,2019-07,
aluno_0162652,F,2020-07,
aluno_0162653,F,2020-03,
aluno_0162654,F,2019-10,
aluno_0162655,F,2020-12,
aluno_0162656,F,2020-06,
aluno_0162657,F,2018-08,
aluno_0162658,F,2018-03,
aluno_0162659,F,2019-11,
aluno_0162660,F,2017-07,
aluno_0162661,F,2020-03,
aluno_0162662,F,2020-05,
aluno_0162663,F,2019-01,
aluno_0162664,F,2019-10,
aluno_0162665,F,2017-09,
aluno_0162666,F,2019-02,
aluno_0162667,F,2019-01,
aluno_0162668,F,2022-02,
aluno_0162669,F,2017-07,
aluno_0162670,F,2019-05,
aluno_0162671,F,2018-08,
aluno_0162672,F,2018-07,
aluno_0162673,F,2021-04,
aluno_0162674,F,2018-11,
aluno_0162675,F,2019-09,
aluno_0162676,F,2017-04,
aluno_0162677,M,2017-09,
aluno_0162678,F,2018-06,
aluno_0162679,F,2019-09,
aluno_0162680,F,2019-03,
aluno_0162681,F,2019-11,
aluno_0162682,F,2018-09,
aluno_0162683,M,2017-05,
aluno_0162684,F,2017-07,
aluno_0162685,F,2018-10,
aluno_0162686,F,2019-08,
aluno_0162687,F,2018-05,
aluno_0162688,F,2018-05,
aluno_0162689,M,2019-10,
aluno_0162690,M,2017-11,
aluno_0162691,F,2019-12,
aluno_0162692,F,2017-09,
aluno_0162693,F,2018-08,
aluno_0162694,F,2018-03,
aluno_0162695,F,2019-08,
aluno_0162696,F,2020-11,
aluno_0162697,F,2020-01,
aluno_0162698,F,2020-01,
aluno_0162699,F,2019-04,
aluno_0162700,F,2021-02,
aluno_0162701,F,2020-02,
aluno_0162702,F,2018-03,
aluno_0162703,F,2017-12,
aluno_0162704,F,2018-04,
aluno_0162705,F,2018-05,
aluno_0162706,F,2017-09,
aluno_0162707,F,2018-06,
aluno_0162708,F,2019-06,
aluno_0162709,M,2019-06,
aluno_0162710,F,2020-06,
aluno_0162711,F,2019-12,
aluno_0162712,F,2019-12,
aluno_0162713,F,2018-03,
aluno_0162714,M,2020-05,
aluno_0162715,F,2018-06,
aluno_0162716,F,2017-11,
aluno_0162717,F,2020-03,
aluno_0162718,F,2017-05,
aluno_0162719,F,2020-11,
aluno_0162720,M,2020-03,
aluno_0162721,F,2020-03,
aluno_0162722,F,2018-06,
aluno_0162723,F,2018-06,
aluno_0162724,F,2018-03,
aluno_0162725,F,2019-03,
aluno_0162726,F,2019-03,
aluno_0162727,F,2020-07,
aluno_0162728,F,2020-02,
aluno_0162729,F,2017-06,
aluno_0162730,F,2017-08,
aluno_0162731,F,2018-04,
aluno_0162732,F,2021-03,
aluno_0162733,F,2018-05,
aluno_0162734,F,2019-04,
aluno_0162735,F,2017-07,
aluno_0162736,F,2020-01,
aluno_0162737,M,2018-11,
aluno_0162738,F,2018-10,
aluno_0162739,F,2021-10,
aluno_0162740,F,2020-03,
aluno_0162741,F,2019-09,
aluno_0162742,F,2018-03,
aluno_0162743,F,2020-06,
aluno_0162744,F,2019-07,
aluno_0162745,F,2018-12,
aluno_0162746,F,2018-07,
aluno_0162747,F,2019-06,
aluno_0162748,F,2020-06,
aluno_0162749,F,2019-02,
aluno_0162750,F,2018-05,
aluno_0162751,F,2017-11,
aluno_0162752,F,2019-08,
aluno_0162753,F,2019-10,
aluno_0162754,F,2019-04,
aluno_0162755,F,2020-03,
aluno_0162756,F,2020-01,
aluno_0162757,F,2019-08,
aluno_0162758,F,2018-08,
aluno_0162759,F,2017-04,
aluno_0162760,F,2021-03,
aluno_0162761,F,2019-01,
aluno_0162762,F,2020-04,
aluno_0162763,F,2021-07,
aluno_0162764,F,2019-11,
aluno_0162765,F,2019-11,
aluno_0162766,F,2017-12,
aluno_0162767,F,2020-04,
aluno_0162768,F,2018-06,
aluno_0162769,F,2019-09,
aluno_0162770,F,2019-03,
aluno_0162771,F,2018-09,
aluno_0162772,F,2019-11,
aluno_0162773,F,2021-04,
aluno_0162774,F,2018-10,
aluno_0162775,F,2019-11,
aluno_0162776,F,2017-11,
aluno_0162777,F,2018-06,
aluno_0162778,F,2020-05,
aluno_0162779,F,2021-05,
aluno_0162780,F,2019-04,
aluno_0162781,F,2020-03,
aluno_0162782,F,2020-03,
aluno_0162783,F,2018-01,
aluno_0162784,F,2019-09,
aluno_0162785,F,2017-04,
aluno_0162786,F,2020-05,
aluno_0162787,F,2018-12,
aluno_0162788,F,2018-09,
aluno_0162789,F,2018-01,
aluno_0162790,F,2019-11,
aluno_0162791,F,2021-06,
aluno_0162792,F,2018-03,
aluno_0162793,F,2018-05,
aluno_0162794,F,2021-01,
aluno_0162795,F,2020-10,
aluno_0162796,F,2019-10,
aluno_0162797,F,2020-10,
aluno_0162798,F,2018-05,
aluno_0162799,F,2020-02,
aluno_0162800,F,2020-02,
aluno_0162801,F,2020-02,
aluno_0162802,F,2020-05,
aluno_0162803,F,2017-07,
aluno_0162804,F,2020-07,
aluno_0162805,F,2017-10,
aluno_0162806,F,2019-01,
aluno_0162807,F,2018-06,
aluno_0162808,F,2019-10,
aluno_0162809,F,2020-04,
aluno_0162810,F,2019-12,
aluno_0162811,F,2020-05,
aluno_0162812,F,2021-04,
aluno_0162813,F,2019-12,
aluno_0162814,F,2018-04,
aluno_0162815,F,2019-02,
aluno_0162816,F,2018-06,
aluno_0162817,F,2018-06,
aluno_0162818,F,2021-02,
aluno_0162819,F,2019-10,
aluno_0162820,F,2019-10,
aluno_0162821,F,2018-03,
aluno_0162822,F,2017-06,
aluno_0162823,F,2020-01,
aluno_0162824,F,2019-12,
aluno_0162825,F,2020-09,
aluno_0162826,F,2019-01,
aluno_0162827,F,2018-08,
aluno_0162828,F,2018-08,
aluno_0162829,F,2019-04,
aluno_0162830,F,2019-04,
aluno_0162831,F,2017-07,
aluno_0162832,F,2020-10,
aluno_0162833,F,2021-06,
aluno_0162834,F,2017-04,
aluno_0162835,F,2018-11,
aluno_0162836,F,2018-12,
aluno_0162837,F,2019-02,
aluno_0162838,F,2019-05,
aluno_0162839,F,2020-04,
aluno_0162840,F,2017-06,
aluno_0162841,F,2019-03,
aluno_0162842,F,2019-03,
aluno_0162843,M,2017-06,
aluno_0162844,F,2019-04,
aluno_0162845,F,2018-01,
aluno_0162846,F,2018-11,
aluno_0162847,F,2019-06,
aluno_0162848,F,2019-06,
aluno_0162849,F,2019-01,
aluno_0162850,F,2018-07,
aluno_0162851,F,2020-04,
aluno_0162852,F,2019-12,
aluno_0162853,F,2017-06,
aluno_0162854,F,2020-05,
aluno_0162855,M,2019-12,
aluno_0162856,F,2020-05,
aluno_0162857,F,2019-03,
aluno_0162858,F,2019-02,
aluno_0162859,F,2018-05,
aluno_0162860,F,2017-05,
aluno_0162861,F,2019-06,
aluno_0162862,F,2019-10,
aluno_0162863,F,2018-06,
aluno_0162864,F,2019-05,
aluno_0162865,F,2020-09,
aluno_0162866,F,2020-04,
aluno_0162867,F,2018-07,
aluno_0162868,F,2018-03,
aluno_0162869,F,2017-11,
aluno_0162870,F,2019-03,
aluno_0162871,F,2020-09,
aluno_0162872,F,2017-05,
aluno_0162873,F,2019-02,
aluno_0162874,F,2019-02,
aluno_0162875,F,2019-06,
aluno_0162876,F,2020-03,
aluno_0162877,F,2020-03,
aluno_0162878,F,2018-04,
aluno_0162879,F,2018-06,
aluno_0162880,F,2017-09,
aluno_0162881,F,2018-03,
aluno_0162882,F,2017-10,
aluno_0162883,F,2019-03,
aluno_0162884,F,2017-10,
aluno_0162885,F,2020-07,
aluno_0162886,F,2018-04,
aluno_0162887,F,2021-02,
aluno_0162888,F,2020-03,
aluno_0162889,F,2019-01,
aluno_0162890,F,2020-12,
aluno_0162891,F,2020-10,
aluno_0162892,F,2020-05,
aluno_0162893,F,2020-07,
aluno_0162894,F,2019-03,
aluno_0162895,F,2018-01,
aluno_0162896,F,2020-09,
aluno_0162897,F,2018-12,
aluno_0162898,F,2018-01,
aluno_0162899,F,2018-01,
aluno_0162900,F,2017-04,
aluno_0162901,F,2017-04,
aluno_0162902,F,2019-05,
aluno_0162903,F,2019-02,
